Genus	Species	tax ID
Bacillus		1523313
Bacillus		1523314
Bacillus		1523315
Bacillus		1523316
Bacillus		1523317
Bacillus		1523318
Bacillus		1523319
Bacillus		1523320
Bacillus		1523321
Bacillus		1523322
Bacillus		1523323
Bacillus		1523324
Bacillus		1523325
Bacillus		1523326
Bacillus		1523327
Bacillus		1523328
Bacillus		1523329
Bacillus		1523330
Bacillus		1523331
Bacillus		1523332
Bacillus		1523333
Bacillus		1523334
Bacillus		1523336
Bacillus		1523337
Bacillus		1523338
Bacillus		1523339
Bacillus		1523340
Bacillus		1523341
Bacillus		1523342
Bacillus		1523343
Bacillus		1523344
Bacillus		1523345
Bacillus		1523346
Bacillus		1523506
Bacillus		1523507
Bacillus		1523512
Bacillus		1523517
Bacillus		1524082
Bacillus		1524083
Bacillus		1524087
Bacillus		1524088
Bacillus		1524089
Bacillus		1524090
Bacillus		1524248
Bacillus		1524322
Bacillus		1525357
Bacillus		1525412
Bacillus		1525413
Bacillus		1525414
Bacillus		1525415
Bacillus		1526191
Bacillus		1526645
Bacillus		1526681
Bacillus		1526694
Bacillus		1527790
Bacillus		1528689
Bacillus		1528846
Bacillus		1528847
Bacillus		1528848
Bacillus		1528979
Bacillus		1528980
Bacillus		1529065
Bacillus		1529115
Bacillus		1529116
Bacillus		1529117
Bacillus		1529118
Bacillus		1529119
Bacillus		1529120
Bacillus		1529121
Bacillus		1529122
Bacillus		1529123
Bacillus		1529124
Bacillus		1529125
Bacillus		1529126
Bacillus		1529127
Bacillus		1529128
Bacillus		1529129
Bacillus		1529130
Bacillus		1529131
Bacillus		1529132
Bacillus		1529133
Bacillus		1529316
Bacillus		1529572
Bacillus		1529580
Bacillus		1529584
Bacillus		1529585
Bacillus		1529852
Bacillus		1529853
Bacillus		1529854
Bacillus		1529855
Bacillus		1529856
Bacillus		1529881
Bacillus		1529882
Bacillus		1529883
Bacillus		1530081
Bacillus		1530082
Bacillus		1530087
Bacillus		1530189
Bacillus		1530374
Bacillus		1530375
Bacillus		1530376
Bacillus		1530377
Bacillus		1530378
Bacillus		1530379
Bacillus		1530380
Bacillus		1530381
Bacillus		1530382
Bacillus		1530424
Bacillus		1530430
Bacillus		1530437
Bacillus		1530438
Bacillus		1530439
Bacillus		1531506
Bacillus		1531507
Bacillus		1531509
Bacillus		1531787
Bacillus		1531790
Bacillus		1531847
Bacillus		1532036
Bacillus		1532037
Bacillus		1532038
Bacillus		1532039
Bacillus		1532040
Bacillus		1532041
Bacillus		1532042
Bacillus		1532043
Bacillus		1532044
Bacillus		1532045
Bacillus		1532046
Bacillus		1532047
Bacillus		1532048
Bacillus		1532049
Bacillus		1532050
Bacillus		1532051
Bacillus		1532052
Bacillus		1532053
Bacillus		1532054
Bacillus		1532055
Bacillus		1532056
Bacillus		1532057
Bacillus		1532058
Bacillus		1532059
Bacillus		1532060
Bacillus		1532061
Bacillus		1532062
Bacillus		1532063
Bacillus		1532064
Bacillus		1532065
Bacillus		1532066
Bacillus		1532067
Bacillus		1532068
Bacillus		1532069
Bacillus		1532070
Bacillus		1532071
Bacillus		1532072
Bacillus		1532073
Bacillus		1532074
Bacillus		1532075
Bacillus		1532076
Bacillus		1532077
Bacillus		1532078
Bacillus		1532079
Bacillus		1532080
Bacillus		1532081
Bacillus		1532082
Bacillus		1532083
Bacillus		1532084
Bacillus		1532085
Bacillus		1532086
Bacillus		1532087
Bacillus		1532088
Bacillus		1532089
Bacillus		1532090
Bacillus		1532091
Bacillus		1532092
Bacillus		1532093
Bacillus		1532094
Bacillus		1532095
Bacillus		1532096
Bacillus		1532097
Bacillus		1532098
Bacillus		1532099
Bacillus		1532100
Bacillus		1532101
Bacillus		1532102
Bacillus		1532103
Bacillus		1532104
Bacillus		1532105
Bacillus		1532106
Bacillus		1532107
Bacillus		1532361
Bacillus		1532362
Bacillus		1532363
Bacillus		1532364
Bacillus		1532365
Bacillus		1532540
Bacillus		1532541
Bacillus		1532864
Bacillus		1532865
Bacillus		1533822
Bacillus		1533948
Bacillus		1533949
Bacillus		1533950
Bacillus		1533951
Bacillus		1533952
Bacillus		1533953
Bacillus		1533954
Bacillus		1533955
Bacillus		1533956
Bacillus		1534242
Bacillus		1534243
Bacillus		1534244
Bacillus		1534245
Bacillus		1534246
Bacillus		1534247
Bacillus		1534248
Bacillus		1534249
Bacillus		1534250
Bacillus		1534251
Bacillus		1534252
Bacillus		1534253
Bacillus		1534254
Bacillus		1534255
Bacillus		1534256
Bacillus		1534289
Bacillus		1534510
Bacillus		1534511
Bacillus		1534512
Bacillus		1534537
Bacillus		1534749
Bacillus		1534750
Bacillus		1534751
Bacillus		1535210
Bacillus		1535328
Bacillus		1535341
Bacillus		1535342
Bacillus		1535343
Bacillus		1535344
Bacillus		1535345
Bacillus		1535346
Bacillus		1535662
Bacillus		1535683
Bacillus		1535692
Bacillus		1535783
Bacillus		1535784
Bacillus		1535785
Bacillus		1535786
Bacillus		1535787
Bacillus		1535788
Bacillus		1535789
Bacillus		1536561
Bacillus		1536562
Bacillus		1536563
Bacillus		1536564
Bacillus		1536565
Bacillus		1536566
Bacillus		1536649
Bacillus		1536688
Bacillus		1536689
Bacillus		1536690
Bacillus		1536700
Bacillus		1536701
Bacillus		1536702
Bacillus		1536714
Bacillus		1536902
Bacillus		1536910
Bacillus		1536911
Bacillus		1536912
Bacillus		1536913
Bacillus		1536914
Bacillus		1536915
Bacillus		1537000
Bacillus		1537001
Bacillus		1537262
Bacillus		1537263
Bacillus		1537269
Bacillus		1537285
Bacillus		1537289
Bacillus		1537290
Bacillus		1537759
Bacillus		1537760
Bacillus		1537761
Bacillus		1538104
Bacillus		1538107
Bacillus		1538190
Bacillus		1538191
Bacillus		1538192
Bacillus		1538484
Bacillus		1538534
Bacillus		1538535
Bacillus		1538546
Bacillus		1538575
Bacillus		1538643
Bacillus		1538657
Bacillus		1539109
Bacillus		1539110
Bacillus		1539111
Bacillus		1539112
Bacillus		1539113
Bacillus		1539723
Bacillus		1539724
Bacillus		1539725
Bacillus		1539726
Bacillus		1539727
Bacillus		1539728
Bacillus		1539729
Bacillus		1539926
Bacillus		1539927
Bacillus		1540044
Bacillus		1540045
Bacillus		1540077
Bacillus		1540123
Bacillus		1540468
Bacillus		1540469
Bacillus		1540470
Bacillus		1540728
Bacillus		1541182
Bacillus		1541183
Bacillus		1541746
Bacillus		1541755
Bacillus		1541756
Bacillus		1542434
Bacillus		1542500
Bacillus		1542501
Bacillus		1542680
Bacillus		1542681
Bacillus		1542706
Bacillus		1542707
Bacillus		1542708
Bacillus		1542709
Bacillus		1542710
Bacillus		1542711
Bacillus		1542712
Bacillus		1542713
Bacillus		1542714
Bacillus		1542715
Bacillus		1542716
Bacillus		1542717
Bacillus		1542718
Bacillus		1542719
Bacillus		1542872
Bacillus		1542875
Bacillus		1542876
Bacillus		1542877
Bacillus		1542878
Bacillus		1542880
Bacillus		1542881
Bacillus		1542882
Bacillus		1542884
Bacillus		1542887
Bacillus		1542892
Bacillus		1542893
Bacillus		1542895
Bacillus		1542898
Bacillus		1542905
Bacillus		1542914
Bacillus		1542928
Bacillus		1543027
Bacillus		1543028
Bacillus		1543029
Bacillus		1543030
Bacillus		1543031
Bacillus		1543032
Bacillus		1543033
Bacillus		1543034
Bacillus		1543035
Bacillus		1543036
Bacillus		1543037
Bacillus		1543038
Bacillus		1543039
Bacillus		1543040
Bacillus		1543041
Bacillus		1543042
Bacillus		1543043
Bacillus		1543044
Bacillus		1543045
Bacillus		1543046
Bacillus		1543047
Bacillus		1543048
Bacillus		1543049
Bacillus		1543050
Bacillus		1543051
Bacillus		1543052
Bacillus		1543053
Bacillus		1543054
Bacillus		1543209
Bacillus		1543282
Bacillus		1543283
Bacillus		1543294
Bacillus		1543295
Bacillus		1543322
Bacillus		1543377
Bacillus		1543378
Bacillus		1543379
Bacillus		1543393
Bacillus		1543722
Bacillus		1543758
Bacillus		1543759
Bacillus		1543760
Bacillus		1543761
Bacillus		1543762
Bacillus		1543763
Bacillus		1543764
Bacillus		1543765
Bacillus		1543766
Bacillus		1543767
Bacillus		1543768
Bacillus		1543769
Bacillus		1543770
Bacillus		1543771
Bacillus		1543772
Bacillus		1543773
Bacillus		1543774
Bacillus		1543775
Bacillus		1543776
Bacillus		1543777
Bacillus		1543778
Bacillus		1543779
Bacillus		1543780
Bacillus		1543781
Bacillus		1543782
Bacillus		1543783
Bacillus		1543784
Bacillus		1543785
Bacillus		1543786
Bacillus		1543787
Bacillus		1543788
Bacillus		1543789
Bacillus		1544027
Bacillus		1544028
Bacillus		1544029
Bacillus		1544030
Bacillus		1544031
Bacillus		1544032
Bacillus		1544033
Bacillus		1544034
Bacillus		1544035
Bacillus		1544036
Bacillus		1544037
Bacillus		1544038
Bacillus		1544039
Bacillus		1544040
Bacillus		1544041
Bacillus		1544042
Bacillus		1544043
Bacillus		1544044
Bacillus		1544045
Bacillus		1544046
Bacillus		1544047
Bacillus		1544048
Bacillus		1544049
Bacillus		1544050
Bacillus		1544051
Bacillus		1544052
Bacillus		1544053
Bacillus		1544054
Bacillus		1544055
Bacillus		1544056
Bacillus		1544057
Bacillus		1544058
Bacillus		1544059
Bacillus		1544060
Bacillus		1544061
Bacillus		1544062
Bacillus		1544063
Bacillus		1544064
Bacillus		1544065
Bacillus		1544066
Bacillus		1544067
Bacillus		1544068
Bacillus		1544069
Bacillus		1544070
Bacillus		1544071
Bacillus		1544072
Bacillus		1544073
Bacillus		1544074
Bacillus		1544075
Bacillus		1544076
Bacillus		1544077
Bacillus		1544078
Bacillus		1544079
Bacillus		1544080
Bacillus		1544081
Bacillus		1544082
Bacillus		1544083
Bacillus		1544084
Bacillus		1544085
Bacillus		1544086
Bacillus		1544087
Bacillus		1544088
Bacillus		1544089
Bacillus		1544090
Bacillus		1544091
Bacillus		1544092
Bacillus		1544093
Bacillus		1544094
Bacillus		1544095
Bacillus		1544096
Bacillus		1544097
Bacillus		1544098
Bacillus		1544099
Bacillus		1544100
Bacillus		1544101
Bacillus		1544102
Bacillus		1544103
Bacillus		1544104
Bacillus		1544105
Bacillus		1544106
Bacillus		1544107
Bacillus		1544108
Bacillus		1544109
Bacillus		1544110
Bacillus		1544111
Bacillus		1544112
Bacillus		1544113
Bacillus		1544114
Bacillus		1544115
Bacillus		1544116
Bacillus		1544117
Bacillus		1544118
Bacillus		1544119
Bacillus		1544120
Bacillus		1544121
Bacillus		1544122
Bacillus		1544123
Bacillus		1544124
Bacillus		1544125
Bacillus		1544126
Bacillus		1544127
Bacillus		1544128
Bacillus		1544129
Bacillus		1544130
Bacillus		1544131
Bacillus		1544132
Bacillus		1544133
Bacillus		1544134
Bacillus		1544135
Bacillus		1544136
Bacillus		1544137
Bacillus		1544138
Bacillus		1544139
Bacillus		1544140
Bacillus		1544141
Bacillus		1544142
Bacillus		1544143
Bacillus		1544144
Bacillus		1544145
Bacillus		1544146
Bacillus		1544147
Bacillus		1544148
Bacillus		1544149
Bacillus		1544150
Bacillus		1544151
Bacillus		1544152
Bacillus		1544153
Bacillus		1544154
Bacillus		1544155
Bacillus		1544156
Bacillus		1544157
Bacillus		1544158
Bacillus		1544159
Bacillus		1544160
Bacillus		1544161
Bacillus		1544162
Bacillus		1544163
Bacillus		1544164
Bacillus		1544165
Bacillus		1544298
Bacillus		1544299
Bacillus		1544356
Bacillus		1544456
Bacillus		1544663
Bacillus		1544664
Bacillus		1544877
Bacillus		1544906
Bacillus		1544907
Bacillus		1544908
Bacillus		1544909
Bacillus		1544910
Bacillus		1544911
Bacillus		1544912
Bacillus		1544913
Bacillus		1544914
Bacillus		1544915
Bacillus		1544916
Bacillus		1544917
Bacillus		1544918
Bacillus		1544919
Bacillus		1544920
Bacillus		1544921
Bacillus		1544922
Bacillus		1544923
Bacillus		1544924
Bacillus		1544925
Bacillus		1544926
Bacillus		1544927
Bacillus		1544928
Bacillus		1544929
Bacillus		1544930
Bacillus		1544931
Bacillus		1544932
Bacillus		1544933
Bacillus		1544934
Bacillus		1544935
Bacillus		1544936
Bacillus		1544937
Bacillus		1544938
Bacillus		1544939
Bacillus		1544940
Bacillus		1544941
Bacillus		1544942
Bacillus		1544943
Bacillus		1544944
Bacillus		1544945
Bacillus		1544946
Bacillus		1544947
Bacillus		1544948
Bacillus		1544949
Bacillus		1544950
Bacillus		1544951
Bacillus		1544952
Bacillus		1544953
Bacillus		1544954
Bacillus		1544955
Bacillus		1544956
Bacillus		1544957
Bacillus		1544958
Bacillus		1544959
Bacillus		1544960
Bacillus		1544961
Bacillus		1544962
Bacillus		1544963
Bacillus		1544964
Bacillus		1544965
Bacillus		1544966
Bacillus		1544967
Bacillus		1544968
Bacillus		1544969
Bacillus		1544970
Bacillus		1544971
Bacillus		1544972
Bacillus		1544973
Bacillus		1544974
Bacillus		1544975
Bacillus		1545469
Bacillus		1545470
Bacillus		1545471
Bacillus		1545472
Bacillus		1545473
Bacillus		1545474
Bacillus		1545475
Bacillus		1545476
Bacillus		1545477
Bacillus		1545478
Bacillus		1545479
Bacillus		1545480
Bacillus		1545481
Bacillus		1545482
Bacillus		1545483
Bacillus		1545484
Bacillus		1545485
Bacillus		1545524
Bacillus		1545738
Bacillus		1546033
Bacillus		1546035
Bacillus		1546036
Bacillus		1546037
Bacillus		1546038
Bacillus		1546039
Bacillus		1546040
Bacillus		1546041
Bacillus		1546076
Bacillus		1546077
Bacillus		1546078
Bacillus		1546252
Bacillus		1546254
Bacillus		1546632
Bacillus		1546633
Bacillus		1546634
Bacillus		1546635
Bacillus		1546636
Bacillus		1546637
Bacillus		1546638
Bacillus		1546639
Bacillus		1547095
Bacillus		1547096
Bacillus		1547097
Bacillus		1547098
Bacillus		1547099
Bacillus		1547100
Bacillus		1547101
Bacillus		1547102
Bacillus		1547103
Bacillus		1547104
Bacillus		1547105
Bacillus		1547106
Bacillus		1547107
Bacillus		1547108
Bacillus		1547109
Bacillus		1547110
Bacillus		1547111
Bacillus		1547112
Bacillus		1547113
Bacillus		1547114
Bacillus		1547115
Bacillus		1547116
Bacillus		1547117
Bacillus		1547118
Bacillus		1547119
Bacillus		1547120
Bacillus		1547283
Bacillus		1547432
Bacillus		1547446
Bacillus		1547498
Bacillus		1547499
Bacillus		1547575
Bacillus		1547886
Bacillus		1547887
Bacillus		1547903
Bacillus		1547904
Bacillus		1547905
Bacillus		1547906
Bacillus		1547907
Bacillus		1547908
Bacillus		1547909
Bacillus		1547910
Bacillus		1547911
Bacillus		1547912
Bacillus		1547913
Bacillus		1548054
Bacillus		1548055
Bacillus		1548119
Bacillus		1548120
Bacillus		1548400
Bacillus		1548401
Bacillus		1548402
Bacillus		1548403
Bacillus		1548404
Bacillus		1548600
Bacillus		1548601
Bacillus		1548677
Bacillus		1548678
Bacillus		1548699
Bacillus		1548700
Bacillus		1549225
Bacillus		1549226
Bacillus		1549227
Bacillus		1549228
Bacillus		1549229
Bacillus		1549230
Bacillus		1549231
Bacillus		1549260
Bacillus		1549261
Bacillus		1549262
Bacillus		1549389
Bacillus		1549390
Bacillus		1549391
Bacillus		1549392
Bacillus		1549393
Bacillus		1549622
Bacillus		1549623
Bacillus		1549624
Bacillus		1549625
Bacillus		1549626
Bacillus		1549811
Bacillus		1549882
Bacillus		1550385
Bacillus		1550458
Bacillus		1550459
Bacillus		1550460
Bacillus		1550461
Bacillus		1550462
Bacillus		1550479
Bacillus		1550480
Bacillus		1550481
Bacillus		1550495
Bacillus		1550899
Bacillus		1551472
Bacillus		1551644
Bacillus		1551652
Bacillus		1551653
Bacillus		1551654
Bacillus		1551655
Bacillus		1551656
Bacillus		1551657
Bacillus		1551658
Bacillus		1551659
Bacillus		1551660
Bacillus		1551661
Bacillus		1551662
Bacillus		1551663
Bacillus		1551664
Bacillus		1551665
Bacillus		1551666
Bacillus		1551667
Bacillus		1551668
Bacillus		1551669
Bacillus		1551670
Bacillus		1551671
Bacillus		1551672
Bacillus		1551673
Bacillus		1551674
Bacillus		1551675
Bacillus		1551676
Bacillus		1551677
Bacillus		1551706
Bacillus		1552149
Bacillus		1552150
Bacillus		1552151
Bacillus		1552152
Bacillus		1552153
Bacillus		1552154
Bacillus		1552155
Bacillus		1552751
Bacillus		1552752
Bacillus		1552753
Bacillus		1552754
Bacillus		1553440
Bacillus		1555209
Bacillus		1555216
Bacillus		1556369
Bacillus		1556370
Bacillus		1556371
Bacillus		1556372
Bacillus		1556373
Bacillus		1556374
Bacillus		1556375
Bacillus		1556376
Bacillus		1556377
Bacillus		1556378
Bacillus		1556379
Bacillus		1556380
Bacillus		1556381
Bacillus		1556382
Bacillus		1559897
Bacillus		1560316
Bacillus		1560626
Bacillus		1560627
Bacillus		1560630
Bacillus		1560632
Bacillus		1560633
Bacillus		1560649
Bacillus		1560789
Bacillus		1560883
Bacillus		1560884
Bacillus		1560885
Bacillus		1560886
Bacillus		1560887
Bacillus		1560888
Bacillus		1560889
Bacillus		1561207
Bacillus		1561208
Bacillus		1561235
Bacillus		1561236
Bacillus		1561238
Bacillus		1561239
Bacillus		1561279
Bacillus		1561280
Bacillus		1561314
Bacillus		1561315
Bacillus		1561316
Bacillus		1561317
Bacillus		1561318
Bacillus		1561319
Bacillus		1561320
Bacillus		1561321
Bacillus		1561322
Bacillus		1561323
Bacillus		1561324
Bacillus		1561325
Bacillus		1561326
Bacillus		1561327
Bacillus		1561328
Bacillus		1561363
Bacillus		1562102
Bacillus		1562103
Bacillus		1562104
Bacillus		1562112
Bacillus		1562136
Bacillus		1562338
Bacillus		1562339
Bacillus		1562340
Bacillus		1562341
Bacillus		1562514
Bacillus		1562583
Bacillus		1562760
Bacillus		1562762
Bacillus		1563132
Bacillus		1563133
Bacillus		1563134
Bacillus		1563135
Bacillus		1563136
Bacillus		1563137
Bacillus		1563138
Bacillus		1563139
Bacillus		1563140
Bacillus		1563141
Bacillus		1563142
Bacillus		1563143
Bacillus		1563144
Bacillus		1563145
Bacillus		1563691
Bacillus		1563692
Bacillus		1563843
Bacillus		1564005
Bacillus		1564006
Bacillus		1564007
Bacillus		1564008
Bacillus		1564009
Bacillus		1564010
Bacillus		1564011
Bacillus		1564012
Bacillus		1564013
Bacillus		1564014
Bacillus		1564015
Bacillus		1564149
Bacillus		1564150
Bacillus		1564151
Bacillus		1564152
Bacillus		1564153
Bacillus		1564154
Bacillus		1564171
Bacillus		1564464
Bacillus		1564480
Bacillus		1564784
Bacillus		1564997
Bacillus		1564998
Bacillus		1564999
Bacillus		1565000
Bacillus		1565001
Bacillus		1565146
Bacillus		1565418
Bacillus		1565427
Bacillus		1565429
Bacillus		1565430
Bacillus		1565623
Bacillus		1565624
Bacillus		1565625
Bacillus		1565626
Bacillus		1565627
Bacillus		1565628
Bacillus		1565629
Bacillus		1565630
Bacillus		1565631
Bacillus		1565632
Bacillus		1565633
Bacillus		1565634
Bacillus		1565635
Bacillus		1565636
Bacillus		1565637
Bacillus		1565638
Bacillus		1565639
Bacillus		1565640
Bacillus		1565641
Bacillus		1565642
Bacillus		1565643
Bacillus		1565644
Bacillus		1565645
Bacillus		1565646
Bacillus		1565647
Bacillus		1565648
Bacillus		1565649
Bacillus		1565650
Bacillus		1565651
Bacillus		1565652
Bacillus		1565653
Bacillus		1565654
Bacillus		1565655
Bacillus		1565656
Bacillus		1565657
Bacillus		1565658
Bacillus		1565659
Bacillus		1565660
Bacillus		1565661
Bacillus		1565662
Bacillus		1565663
Bacillus		1565664
Bacillus		1565665
Bacillus		1565666
Bacillus		1565667
Bacillus		1565668
Bacillus		1565669
Bacillus		1565670
Bacillus		1565671
Bacillus		1565672
Bacillus		1565673
Bacillus		1565674
Bacillus		1565675
Bacillus		1565676
Bacillus		1565677
Bacillus		1565678
Bacillus		1565679
Bacillus		1565680
Bacillus		1565681
Bacillus		1565682
Bacillus		1565683
Bacillus		1565684
Bacillus		1565685
Bacillus		1565732
Bacillus		1565770
Bacillus		1565771
Bacillus		1565772
Bacillus		1565773
Bacillus		1565774
Bacillus		1565775
Bacillus		1565776
Bacillus		1565777
Bacillus		1565778
Bacillus		1565779
Bacillus		1565780
Bacillus		1565781
Bacillus		1565782
Bacillus		1565783
Bacillus		1565784
Bacillus		1565785
Bacillus		1565786
Bacillus		1565787
Bacillus		1565788
Bacillus		1565789
Bacillus		1565790
Bacillus		1565791
Bacillus		1565792
Bacillus		1565793
Bacillus		1565991
Bacillus		1565994
Bacillus		1566284
Bacillus		1566697
Bacillus		1566698
Bacillus		1567024
Bacillus		1567030
Bacillus		1567031
Bacillus		1567034
Bacillus		1567035
Bacillus		1567036
Bacillus		1567037
Bacillus		1567038
Bacillus		1567206
Bacillus		1567207
Bacillus		1567208
Bacillus		1567554
Bacillus		1567555
Bacillus		1569282
Bacillus		1569317
Bacillus		1569348
Bacillus		1569349
Bacillus		1569350
Bacillus		1569566
Bacillus		1569567
Bacillus		1569792
Bacillus		1569793
Bacillus		1569875
Bacillus		1569876
Bacillus		1569924
Bacillus		1570128
Bacillus		1570129
Bacillus		1570130
Bacillus		1570131
Bacillus		1570132
Bacillus		1570133
Bacillus		1570134
Bacillus		1570138
Bacillus		1570330
Bacillus		1570347
Bacillus		1570348
Bacillus		1570397
Bacillus		1570415
Bacillus		1570416
Bacillus		1570417
Bacillus		1570418
Bacillus		1570419
Bacillus		1570440
Bacillus		1570950
Bacillus		1571029
Bacillus		1571030
Bacillus		1571031
Bacillus		1571121
Bacillus		1571210
Bacillus		1571474
Bacillus		1571660
Bacillus		1571661
Bacillus		1571662
Bacillus		1571663
Bacillus		1571706
Bacillus		1571795
Bacillus		1571796
Bacillus		1571838
Bacillus		1571839
Bacillus		1571840
Bacillus		1571841
Bacillus		1571842
Bacillus		1571843
Bacillus		1571844
Bacillus		1571845
Bacillus		1571846
Bacillus		1571847
Bacillus		1571848
Bacillus		1571849
Bacillus		1571850
Bacillus		1571851
Bacillus		1571852
Bacillus		1571853
Bacillus		1571854
Bacillus		1571855
Bacillus		1571856
Bacillus		1571857
Bacillus		1571858
Bacillus		1571859
Bacillus		1571860
Bacillus		1571861
Bacillus		1571862
Bacillus		1571863
Bacillus		1571864
Bacillus		1571865
Bacillus		1571866
Bacillus		1571867
Bacillus		1571952
Bacillus		1572232
Bacillus		1572365
Bacillus		1572366
Bacillus		1572367
Bacillus		1572368
Bacillus		1572369
Bacillus		1572370
Bacillus		1572371
Bacillus		1572410
Bacillus		1572411
Bacillus		1572412
Bacillus		1572413
Bacillus		1572414
Bacillus		1572415
Bacillus		1572416
Bacillus		1572579
Bacillus		1572580
Bacillus		1572696
Bacillus		1572786
Bacillus		1572787
Bacillus		1572788
Bacillus		1572789
Bacillus		1572790
Bacillus		1572791
Bacillus		1572792
Bacillus		1572864
Bacillus		1572875
Bacillus		1572879
Bacillus		1572919
Bacillus		1572920
Bacillus		1572921
Bacillus		1572922
Bacillus		1572923
Bacillus		1572924
Bacillus		1572925
Bacillus		1572926
Bacillus		1573448
Bacillus		1573477
Bacillus		1573571
Bacillus		1573572
Bacillus		1573573
Bacillus		1573574
Bacillus		1573586
Bacillus		1573587
Bacillus		1573671
Bacillus		1573672
Bacillus		1573673
Bacillus		1573674
Bacillus		1573675
Bacillus		1573733
Bacillus		1573734
Bacillus		1573744
Bacillus		1573795
Bacillus		1573913
Bacillus		1574141
Bacillus		1574158
Bacillus		1574159
Bacillus		1574160
Bacillus		1574288
Bacillus		1574491
Bacillus		1574495
Bacillus		1576487
Bacillus		1576488
Bacillus		1576489
Bacillus		1576490
Bacillus		1576491
Bacillus		1576492
Bacillus		1576493
Bacillus		1576494
Bacillus		1576495
Bacillus		1576496
Bacillus		1576629
Bacillus		1576630
Bacillus		1576631
Bacillus		1576638
Bacillus		1576639
Bacillus		1576641
Bacillus		1576642
Bacillus		1576643
Bacillus		1576644
Bacillus		1576645
Bacillus		1576646
Bacillus		1576647
Bacillus		1576648
Bacillus		1576649
Bacillus		1576650
Bacillus		1576651
Bacillus		1576653
Bacillus		1576655
Bacillus		1576657
Bacillus		1576658
Bacillus		1576659
Bacillus		1576660
Bacillus		1576664
Bacillus		1576665
Bacillus		1576666
Bacillus		1576668
Bacillus		1576669
Bacillus		1576670
Bacillus		1576671
Bacillus		1576800
Bacillus		1577581
Bacillus		1577582
Bacillus		1577583
Bacillus		1577731
Bacillus		1577798
Bacillus		1577799
Bacillus		1577986
Bacillus		1577987
Bacillus		1578298
Bacillus		1578738
Bacillus		1578739
Bacillus		1578740
Bacillus		1578741
Bacillus		1578742
Bacillus		1578743
Bacillus		1578744
Bacillus		1578745
Bacillus		1578746
Bacillus		1578747
Bacillus		1578748
Bacillus		1578749
Bacillus		1578750
Bacillus		1578751
Bacillus		1578752
Bacillus		1578753
Bacillus		1578754
Bacillus		1578755
Bacillus		1578799
Bacillus		1578932
Bacillus		1578933
Bacillus		1578934
Bacillus		1578962
Bacillus		1578984
Bacillus		1579183
Bacillus		1579184
Bacillus		1579274
Bacillus		1579297
Bacillus		1579323
Bacillus		1579324
Bacillus		1579338
Bacillus		1579346
Bacillus		1580478
Bacillus		1580479
Bacillus		1580480
Bacillus		1580481
Bacillus		1580482
Bacillus		1580581
Bacillus		1580583
Bacillus		1581028
Bacillus		1581029
Bacillus		1581030
Bacillus		1581031
Bacillus		1581032
Bacillus		1581033
Bacillus		1581034
Bacillus		1581035
Bacillus		1581036
Bacillus		1581037
Bacillus		1581038
Bacillus		1581039
Bacillus		1581040
Bacillus		1581041
Bacillus		1581042
Bacillus		1581043
Bacillus		1581044
Bacillus		1581442
Bacillus		1581450
Bacillus		1581712
Bacillus		1581801
Bacillus		1581802
Bacillus		1581803
Bacillus		1581804
Bacillus		1581805
Bacillus		1581806
Bacillus		1581807
Bacillus		1581808
Bacillus		1581809
Bacillus		1581810
Bacillus		1581811
Bacillus		1581812
Bacillus		1581813
Bacillus		1581814
Bacillus		1581815
Bacillus		1581816
Bacillus		1581817
Bacillus		1581818
Bacillus		1581819
Bacillus		1581820
Bacillus		1581821
Bacillus		1581822
Bacillus		1581823
Bacillus		1581824
Bacillus		1581825
Bacillus		1581826
Bacillus		1581827
Bacillus		1581828
Bacillus		1581829
Bacillus		1581830
Bacillus		1581831
Bacillus		1581832
Bacillus		1581833
Bacillus		1581834
Bacillus		1581835
Bacillus		1581836
Bacillus		1581837
Bacillus		1581838
Bacillus		1581839
Bacillus		1581840
Bacillus		1581841
Bacillus		1581842
Bacillus		1581843
Bacillus		1581844
Bacillus		1581845
Bacillus		1581846
Bacillus		1581847
Bacillus		1581848
Bacillus		1581849
Bacillus		1581850
Bacillus		1581851
Bacillus		1581852
Bacillus		1581853
Bacillus		1581854
Bacillus		1581855
Bacillus		1581856
Bacillus		1581977
Bacillus		1581984
Bacillus		1581986
Bacillus		1581987
Bacillus		1581988
Bacillus		1582010
Bacillus		1582029
Bacillus		1582225
Bacillus		1582226
Bacillus		1582233
Bacillus		1582234
Bacillus		1582235
Bacillus		1582236
Bacillus		1582238
Bacillus		1582244
Bacillus		1582247
Bacillus		1582248
Bacillus		1582249
Bacillus		1582251
Bacillus		1582307
Bacillus		1582308
Bacillus		1582794
Bacillus		1582820
Bacillus		1582988
Bacillus		1583351
Bacillus		1583352
Bacillus		1585449
Bacillus		1585450
Bacillus		1585451
Bacillus		1585452
Bacillus		1585453
Bacillus		1585454
Bacillus		1585907
Bacillus		1585908
Bacillus		1585909
Bacillus		1585910
Bacillus		1585911
Bacillus		1585912
Bacillus		1585926
Bacillus		1585927
Bacillus		1585928
Bacillus		1585929
Bacillus		1585930
Bacillus		1585931
Bacillus		1585932
Bacillus		1585933
Bacillus		1586237
Bacillus		1586238
Bacillus		1586646
Bacillus		1586663
Bacillus		1587528
Bacillus		1588630
Bacillus		1589664
Bacillus		1589665
Bacillus		1589666
Bacillus		1589667
Bacillus		1589668
